ADAMTS20	[ 5.28429948  3.05399873  3.16936195]	[ 4.28662931  3.17317708  3.03449659]
ADAMTS3	[ 3.15055968  8.64605462  8.9956541 ]	[ 2.81352469  8.20271156  7.35983739]
ADAMTS4	[ 5.19888699  5.23878686  5.32084567]	[ 5.11228311  5.41616416  5.07081864]
ADAMTS5	[ 3.09983539  2.94483215  3.05822453]	[ 2.96846859  2.95010781  3.00850426]
ADAMTS6	[ 3.63995206  3.39982844  3.36482469]	[ 3.92384673  3.17482893  3.5370416 ]
ADAMTS7	[ 4.75933998  4.82633953  4.74399723]	[ 4.85731119  4.80889132  4.68275579]
ADAMTS8	[ 4.52187514  4.38310601  4.42687318]	[ 4.51600664  4.61283287  4.30359699]
ADAMTS9	[ 3.8533905   4.19906292  4.02571474]	[ 3.9583523   4.51305392  4.08149571]
ADAMTS9-AS1	[ 2.85399565  2.9202933   2.70265754]	[ 2.82374936  2.7803101   2.71808758]
ADAMTS9-AS2	[ 4.0719512   3.93747552  3.98695494]	[ 3.75458075  3.82317047  3.97922743]
ADAMTSL1	[ 3.47617     3.53419947  3.61224405]	[ 3.44126802  3.57654251  3.47558013]
ADAMTSL2	[ 4.11103131  4.39711841  4.38543104]	[ 4.43962314  4.37016428  4.35895883]
ADAMTSL3	[ 3.76063297  3.95443287  3.80527252]	[ 3.75377841  3.91282731  3.76937616]
ADAMTSL4	[ 5.45162152  5.1232221   4.52079043]	[ 6.14490479  4.6631689   4.73097031]
ADAMTSL5	[ 5.08448952  5.29865832  4.90014226]	[ 4.79597469  4.94204526  4.77978501]
ADAP1	[ 6.55036121  7.18658132  6.46215378]	[ 6.44895179  6.70953075  6.52429009]
ADAP2	[ 5.19408411  5.18938401  5.49315782]	[ 5.38904908  5.24522003  5.12467301]
ADAR	[ 11.56734294  11.17297748  10.9139216 ]	[ 12.12224886  11.20734383  11.18530908]
ADARB1	[ 5.47361273  5.26906588  5.14900907]	[ 5.42268226  5.29185123  5.09274448]
ADARB2	[ 3.69768224  3.91223119  4.06892721]	[ 3.9541792   4.03238539  3.85595392]
ADARB2-AS1	[ 5.31433399  5.20711196  5.25436728]	[ 5.31976243  5.27686883  5.25964912]
ADAT1	[ 7.14689956  6.29535569  7.44161627]	[ 6.94110631  6.00652245  7.47045552]
ADAT2	[ 6.7752062   7.00128055  6.32362685]	[ 5.85332571  6.76882938  6.22640325]
ADAT3	[ 6.0427233   6.58558461  6.75175651]	[ 6.11727878  6.33186322  6.4559068 ]
ADCK1	[ 5.78659636  6.04286318  6.18507364]	[ 5.63226822  6.0878871   6.61191007]
ADCK2	[ 6.70366449  5.43513418  6.82326956]	[ 6.68377781  5.47480599  6.7245875 ]
ADCK3	[ 7.56842732  8.59702325  7.73038073]	[ 7.94133137  8.57880896  8.0062837 ]
ADCK4	[ 5.42334788  5.75508228  5.61533883]	[ 5.87277847  5.61396588  5.70085629]
ADCK5	[ 6.34784279  6.21994291  6.6129422 ]	[ 6.55826763  6.13360462  6.60362634]
ADCY1	[ 4.26791482  4.16374059  4.50456945]	[ 4.2678754   4.30325483  4.43027516]
ADCY10	[ 3.07933211  3.01078428  2.93287035]	[ 2.87117156  3.22318354  2.81967397]
ADCY10P1	[ 4.44971547  5.19496041  4.30003971]	[ 4.74795369  6.06297385  4.26909835]
ADCY2	[ 4.15503667  4.11053407  4.41345985]	[ 4.0930708   4.14553115  4.08687056]
ADCY3	[ 7.45402918  6.64627528  7.18309165]	[ 6.81082918  5.22552182  6.47356288]
ADCY4	[ 5.86591881  5.83364913  5.88703779]	[ 5.80426012  6.07574654  5.88801259]
ADCY5	[ 4.54946424  4.75754989  4.94455308]	[ 4.52006594  4.89928855  4.59537742]
ADCY6	[ 7.59499634  7.81659971  7.20192786]	[ 8.46258407  7.18755003  7.2533275 ]
ADCY7	[ 7.75727988  7.87898306  8.150317  ]	[ 7.52416548  7.37275214  7.68104484]
ADCY8	[ 3.07553263  3.21256934  3.3291236 ]	[ 3.37016428  3.43028527  3.51349075]
ADCY9	[ 5.72786665  4.21130455  5.41523399]	[ 5.72218504  4.30235868  5.33275402]
ADCYAP1	[ 3.62809963  6.37702904  3.81257606]	[ 3.53012207  5.51735987  3.64038956]
ADCYAP1R1	[ 3.7171006   3.73099507  4.0068266 ]	[ 3.75916331  3.64846544  3.87207685]
ADD1	[ 7.91310742  7.94438312  7.74770606]	[ 8.71156767  8.70928092  8.13190452]
ADD2	[ 4.65670387  7.45487048  4.88370284]	[ 4.11370155  8.59235486  6.15376371]
ADD3	[ 9.66070474  9.73135958  7.25499011]	[ 10.83864127  10.55407316   8.62092644]
ADGB	[ 2.95977016  2.84197312  3.01792191]	[ 3.12267272  2.82781902  2.62760684]
ADH1A	[ 2.74631277  3.01792191  2.91073266]	[ 2.78240856  2.92789645  2.67129337]
ADH1B	[ 2.94454939  2.72186059  2.90660316]	[ 2.88602219  2.95602482  2.90502094]
ADH1C	[ 2.94110631  3.64846544  2.92599942]	[ 2.79701298  2.83794324  2.92789645]
ADH4	[ 3.74669225  3.49022579  3.61384855]	[ 3.59399539  3.69237431  3.61838366]
ADH5	[ 9.67539416  9.65967929  9.52032872]	[ 9.89568377  9.75884781  9.70220908]
ADH6	[ 3.21326321  3.33124874  3.34135827]	[ 3.28708861  3.47836522  3.54175562]
ADH7	[ 3.72246602  3.63691458  3.70818724]	[ 3.62175886  3.36876835  3.76128527]
ADHFE1	[ 6.22110373  6.46988598  6.28262513]	[ 6.5106455   6.96011781  6.3652726 ]
ADI1	[ 10.24571201   9.56507365   9.4875088 ]	[ 10.09718279   9.63882545   9.55318435]
ADIG	[ 5.5156063   5.27206044  5.40770406]	[ 5.29586402  5.15320335  5.30883924]
ADIPOQ	[ 2.76977174  2.84398384  2.7441611 ]	[ 2.75915583  3.10768787  2.90496572]
ADIPOR1	[ 9.54619995  8.99715125  9.07379346]	[ 8.9417519   8.67058544  8.71142607]
ADIPOR2	[ 9.16042611  9.39808097  9.91537151]	[  8.91115227   9.53132297  10.01231725]
ADIRF	[ 4.45746296  4.3526173   4.48735772]	[ 4.48671437  4.422233    4.24412594]
ADIRF-AS1	[ 5.62935662  5.5701593   6.04023492]	[ 6.13031315  5.45582037  6.57349572]
ADK	[ 9.26408446  7.46358187  8.99797338]	[ 8.57587471  7.11206518  8.58866635]
ADM	[ 7.58736499  5.24260251  4.34056227]	[ 5.54163873  4.3291236   4.13257684]
ADM2	[ 6.31143046  6.17652225  6.34908215]	[ 6.27370237  6.22265002  6.23553561]
ADM5	[ 5.71094415  5.58135125  6.10244818]	[ 5.59961535  5.12639474  6.67468662]
ADNP	[ 9.5601226   9.28260241  9.54194445]	[ 9.75031965  9.2792457   9.68041211]
ADNP2	[ 9.83855627  9.32204885  9.13466554]	[ 9.54187566  9.38619255  9.0125357 ]
ADO	[ 8.46044962  7.86897417  8.65380251]	[ 7.66216186  7.5295986   8.35489525]
ADORA1	[ 4.82117714  5.07989222  4.95641893]	[ 4.7060049   5.01088199  5.00805369]
ADORA2A-AS1	[ 3.94926019  3.88429993  4.0962665 ]	[ 3.78612008  3.8922461   3.86649579]
ADORA2B	[ 7.51349075  8.96055225  7.54720302]	[ 6.75007049  8.81595962  8.41476979]
ADORA3	[ 4.44758283  3.78204387  3.87035047]	[ 4.86237262  3.88132323  3.73209928]
ADPGK	[ 8.42074361  8.57564385  8.4954536 ]	[ 8.27394428  8.49153568  8.26300598]
ADPRH	[ 5.11980736  5.92880767  4.73292369]	[ 5.68331229  5.60214177  4.49902401]
ADPRHL1	[ 5.2617353   5.32566562  5.33343895]	[ 5.10120151  5.3433294   5.2826177 ]
ADPRHL2	[ 8.96719743  8.58575126  9.85695458]	[ 8.3172317   8.49509551  9.94318878]
ADPRM	[ 6.16265011  7.83829795  5.9594591 ]	[ 7.46961914  8.33163982  6.48621889]
ADRA1A	[ 3.08535946  3.23528672  3.07212956]	[ 3.10262188  3.25758997  3.19442347]
ADRA1B	[ 3.72683122  3.64846544  3.72027847]	[ 3.68369645  3.84699469  3.80219322]
ADRA1D	[ 3.49180693  3.54530764  3.37324238]	[ 3.14966446  3.34382571  3.36221054]
ADRA2A	[ 4.31397137  6.00045077  3.37155886]	[ 4.72900887  5.70625425  3.84297883]
ADRA2B	[ 5.2909404   5.56620629  5.23419472]	[ 5.40599236  5.64356762  5.08363888]
ADRA2C	[ 5.27164977  5.07424852  5.23189316]	[ 4.94532678  5.09465834  5.17032569]
ADRB1	[ 4.07351405  3.37044261  4.40424445]	[ 3.97644156  3.44514505  3.76176482]
ADRB2	[ 3.47897181  4.22110373  3.68369645]	[ 3.38128337  4.47897181  3.73443867]
ADRB3	[ 4.82698178  4.54409903  4.69773922]	[ 4.51079427  4.69242856  4.73682781]
ADRBK1	[ 7.71058747  7.88932436  7.66242771]	[ 7.95004484  7.73832139  7.42736822]
ADRBK2	[ 5.80897672  6.33167059  6.90759194]	[ 5.87890387  6.96424236  7.15972231]
ADRM1	[ 9.65821148  8.99698184  9.8373441 ]	[ 9.58031511  8.30861207  8.93410364]
ADSL	[ 11.60080608  10.65785232  11.40986296]	[ 10.8244095   10.45750299  11.4984951 ]
ADSS	[ 6.53589192  6.12857575  6.13694791]	[ 5.78020588  6.1341106   5.96637468]
ADSSL1	[ 5.39543639  5.44050336  5.24188854]	[ 5.89143389  5.66736039  5.38093744]
ADTRP	[ 3.39835857  3.38715897  3.51072876]	[ 3.27191187  3.38311205  3.54242332]
AEBP1	[ 9.73489587  7.33547968  6.91695428]	[ 10.90264644   7.14016513   6.51096192]
AEBP2	[ 6.60230903  5.46853464  6.44850347]	[ 6.01451555  5.38864833  6.28178222]
AEN	[ 8.36251372  7.61272109  7.98031098]	[ 6.64544228  6.22554487  7.14231132]
AES	[ 9.07916474  9.72596264  9.27197652]	[ 9.44898352  9.2375685   8.87872534]
AFAP1	[ 2.29865832  3.01970191  2.59454855]	[ 2.16671544  3.0992952   2.59931779]
AFAP1-AS1	[ 3.91926697  4.07337648  3.94144989]	[ 3.91323865  3.71019909  3.86862976]
AFAP1L1	[ 4.39380863  6.10067736  4.24898977]	[ 4.30571088  7.1041644   4.39356308]
AFAP1L2	[ 3.53853816  3.04264434  3.23266076]	[ 3.01792191  2.97819563  3.20476675]
AFF1	[ 7.06803784  7.2660524   6.6209985 ]	[ 7.44063679  7.65796935  7.12149806]
AFF2	[ 3.88938366  4.09256575  4.00892311]	[ 3.81697208  4.26677631  3.90666032]
AFF3	[ 3.46873377  3.48814368  3.53406363]	[ 3.60510522  3.5357973   3.57511472]
AFF4	[ 4.99457806  5.13283399  5.30996814]	[ 5.39642133  5.53534922  5.4646634 ]
AFG3L1P	[ 6.39741076  6.0285214   6.75158915]	[ 5.88812917  5.95067704  6.76022514]
AFG3L2	[  9.91804744   9.19009734  10.05416792]	[ 8.93108177  9.31251639  9.85938761]
AFM	[ 2.91647664  2.83794324  3.10768787]	[ 2.97819563  2.99638875  2.92789645]
AFMID	[ 6.11644794  6.50000529  6.60065631]	[ 5.45582037  6.31596467  6.54720302]
AFP	[ 4.84398384  4.68144927  4.74308406]	[ 4.33270793  4.60050765  4.44161627]
AFTPH	[ 7.48381619  8.4315787   8.41689619]	[ 8.02129439  8.63085313  8.5658572 ]
AGA	[ 7.73622263  7.98830736  8.0298256 ]	[ 7.7941705   8.00966973  8.33568264]
AGAP1	[ 7.3950369   7.89328064  7.69658371]	[ 7.67426457  7.80248302  7.33213745]
AGAP11	[ 4.44977725  4.54396264  4.54242093]	[ 4.5854102   4.5254187   4.53848634]
AGAP2	[ 5.40934477  4.74743774  4.50180849]	[ 5.72863278  4.58624703  4.55764903]
AGAP2-AS1	[ 4.84799691  4.87332106  4.83440784]	[ 4.89965903  4.99140847  4.53418614]
AGAP3	[ 6.94184123  6.82298314  6.55198929]	[ 6.93195489  6.59191888  6.55444616]
AGAP4	[ 6.00180224  6.09064175  6.73443867]	[ 5.82171022  6.70611608  7.07521171]
AGBL1	[ 3.35473424  3.20789285  3.32768736]	[ 3.26453643  3.29719142  3.10768787]
AGBL2	[ 3.22187708  3.22187708  3.45680615]	[ 3.02502879  3.46727948  4.09845325]
AGBL3	[ 2.81514292  2.74797904  2.85746746]	[ 2.88626375  2.752567    2.85693367]
AGBL4	[ 3.71678312  3.84430455  3.75092655]	[ 3.73794776  3.81851527  3.74247386]
AGBL5	[ 7.30410703  5.92486432  6.77836562]	[ 7.83796984  5.93904922  6.60268752]
AGER	[ 5.28833665  5.3962215   5.39896108]	[ 5.39214394  5.28788155  5.35928425]
AGFG1	[ 7.607904    7.2728295   7.66350615]	[ 6.89283701  7.50309225  7.78503766]
AGFG2	[ 5.11684404  5.21481721  5.16970895]	[ 4.94189888  5.54417716  5.173413  ]
AGGF1	[ 7.36497418  7.56017413  8.04493289]	[ 7.69497701  7.61299762  7.91816413]
AGK	[ 6.42492342  6.16707067  6.30072831]	[ 6.09358716  6.00009043  6.20888566]
AGL	[ 9.05129052  8.99867504  8.76960647]	[ 9.27558911  9.32206334  9.42605505]
AGMAT	[ 3.70732063  4.74514035  3.85500714]	[ 3.68122442  4.3789195   3.8349609 ]
AGO1	[ 7.20567157  7.40049397  8.04310126]	[ 7.36977983  7.21666898  8.16615263]
AGO2	[ 9.30991154  9.35403916  9.65524167]	[ 8.90958163  8.95874394  9.85338498]
AGO3	[ 7.72574116  7.5535909   8.74163552]	[ 8.0336983   7.93310047  8.95277036]
AGO4	[ 5.75295653  5.84548162  5.64468544]	[ 6.56616032  6.10616356  6.45263013]
AGPAT1	[ 8.81704693  9.51928     8.67165565]	[ 9.87605226  9.02198955  8.75312004]
AGPAT2	[ 8.91496339  7.03433829  7.76178193]	[ 8.81701362  7.02655852  7.68907708]
AGPAT3	[ 7.98699448  7.76108736  7.18437994]	[ 7.99752184  7.30502382  7.21832371]
AGPAT4	[ 7.02093654  7.16867157  5.16491095]	[ 7.19092252  8.25891189  6.49220909]
AGPAT4-IT1	[ 5.85324717  6.78894667  5.4083722 ]	[ 6.31251997  7.70963528  6.06695024]
AGPAT5	[  9.85046775  11.3196935    9.33437531]	[  8.40809995  11.56427602   9.03483462]
AGPAT6	[ 6.53663633  6.64976653  6.11698909]	[ 6.72484597  6.64873212  5.93923888]
AGPAT9	[ 6.86356683  3.16027483  6.31560246]	[ 5.80555043  2.95419631  4.70653055]
AGPS	[ 8.83248947  8.21244873  8.35084237]	[ 8.15457189  8.02859454  8.17800873]
AGR2	[ 3.24654184  3.29425014  3.33324481]	[ 3.23107852  3.24096428  3.16055998]
AGR3	[ 2.69599381  2.59454855  2.582556  ]	[ 2.59693514  2.74846123  2.68481874]
AGRN	[ 5.88215376  5.80749003  6.06296204]	[ 6.15796892  5.70665774  6.06769618]
AGRP	[ 5.49633451  5.43229134  5.62819033]	[ 5.40087944  5.61765112  5.73281187]
AGT	[ 4.57107     5.03121873  5.04788733]	[ 4.55887985  4.45220005  4.67468662]
AGTPBP1	[ 7.0744924   7.04471776  6.14599362]	[ 7.42222991  6.89210485  5.81386962]
AGTR1	[ 5.74476826  3.10114029  3.27033836]	[ 4.37824647  3.39434938  3.34921691]
AGTR2	[ 3.50222082  3.62741462  3.45215821]	[ 3.406954    3.52094007  3.43212897]
AGTRAP	[ 5.41828857  7.97366651  9.04863697]	[ 5.48463282  7.22685708  7.58990319]
AGXT	[ 4.05836045  4.18607141  4.15868882]	[ 4.10363351  4.15813724  4.0972863 ]
AGXT2	[ 3.59335377  3.93828579  3.9800253 ]	[ 4.00360224  4.21878117  4.02236781]
AHCTF1	[ 8.52838367  7.68375342  8.23140537]	[ 7.5991074   7.50704151  7.6936979 ]
AHCY	[ 10.35891488  10.31047646  11.79280656]	[ 10.00534384   9.49261432  11.61189163]
AHCYL1	[ 8.51767008  9.47157443  8.95184697]	[ 8.94893653  9.41694893  8.86525983]
AHCYL2	[ 6.39885235  6.2945373   6.80850607]	[ 6.5400936   6.67510078  6.99995885]
AHDC1	[ 5.31253336  5.0633878   4.54923929]	[ 5.68054372  4.94081636  4.73728429]
AHI1	[ 5.6061712   5.43926503  5.14067664]	[ 5.43433524  5.42013082  5.12502866]
AHNAK	[ 5.96349729  6.25090101  5.38867727]	[ 6.6807048   6.76001013  5.826884  ]
AHNAK2	[ 3.47051206  3.67093463  3.9070262 ]	[ 3.67939372  3.81152372  3.74424144]
AHR	[ 8.23280464  7.8226027   7.59723319]	[ 8.24617053  7.75962192  7.24231668]
AHRR	[ 7.60984359  7.19849415  6.87921564]	[ 8.76831668  7.85093691  7.96814837]
AHSA1	[ 11.35466262  10.31034012  10.9016287 ]	[ 10.01311327   9.7437573   10.43164385]
AHSA2	[ 6.48592842  6.10910475  6.53544163]	[ 7.08616406  6.73720053  7.14442501]
AHSG	[ 3.94546894  3.88956418  4.01107736]	[ 3.83653226  4.30615819  4.23534347]
AHSP	[ 5.56711949  5.86567142  5.63981098]	[ 5.29314974  6.08682622  6.00674683]
AICDA	[ 2.97180597  3.04768058  3.07785438]	[ 3.00715533  3.0851308   3.01851317]
AIDA	[ 10.52371339  10.53427344   9.44544999]	[ 10.81708637  10.71666117   9.80413315]
AIF1	[ 5.93383024  6.18785594  6.30839725]	[ 5.73792837  5.78124824  5.83696251]
AIF1L	[ 6.21394913  5.15929682  6.18526078]	[ 6.92908999  5.17968701  5.53654572]
AIFM1	[ 9.36730553  9.20290742  9.43373148]	[ 9.35270557  8.99143681  9.68868742]
AIFM2	[ 7.35966762  7.54196011  7.6450031 ]	[ 7.14683849  7.65003909  7.76805127]
AIFM3	[ 4.85199884  4.72246602  5.38024459]	[ 4.81095716  5.36246989  5.40360858]
AIG1	[ 7.24511768  8.3459631   6.03535358]	[ 7.82391569  8.77621885  6.60461918]
AIM1	[ 7.25738784  3.25096157  3.58135125]	[ 8.04663293  2.94110631  3.18586655]
AIM1L	[ 5.10805741  5.23653195  5.15890974]	[ 5.16337091  5.2001967   5.02770847]
AIM2	[ 8.23543987  7.9539636   7.30158765]	[ 9.44607009  7.48743811  6.58646453]
AIMP1	[ 8.57585112  8.40605714  8.37804431]	[ 8.08170206  8.3478443   8.06253772]
AIMP2	[ 8.96811019  8.71418602  9.00018748]	[ 7.99336979  8.58909068  9.05269747]
AIP	[ 8.64477332  9.18484739  8.89060462]	[ 8.81344947  9.01068453  8.8960828 ]
AIPL1	[ 4.56854219  4.52466904  4.5558777 ]	[ 4.41022991  4.62294841  4.64660982]
AIRE	[ 5.11186596  5.55673595  5.28429203]	[ 5.2566333   5.34624777  5.27314286]
AJAP1	[ 3.90583484  3.87095935  3.90986018]	[ 3.91242162  3.89356476  3.82349718]
AJUBA	[ 7.16697531  4.59958359  4.88950643]	[ 7.71304585  4.47878632  5.24216385]
AK1	[ 7.18067134  6.47736657  6.92351928]	[ 7.32305375  6.24136365  6.68298118]
AK2	[  9.96832392   9.45660465  10.35448498]	[ 8.89355188  8.63591098  9.80663523]
AK3	[ 9.41087987  9.80209865  8.90144772]	[ 10.03644567   9.88876682   9.07092582]
AK4	[ 9.13512504  8.84889489  8.92752362]	[ 7.95596073  8.72606444  7.91679019]
AK5	[ 4.08349577  3.90997521  4.06990868]	[ 3.984716    3.88848362  3.92149193]
AK7	[ 3.97994055  4.31130142  4.45378348]	[ 4.16757684  4.3881761   4.44436545]
AK8	[ 5.53200947  6.43222711  6.01344943]	[ 5.61006865  6.39366636  5.71253581]
AK9	[ 4.91006487  4.66214293  4.46376329]	[ 5.96073453  5.22253096  5.04920187]
AKAP1	[ 7.78576405  7.850603    7.76224539]	[ 7.28644981  7.2193947   7.2172745 ]
AKAP10	[ 5.64534802  6.08706521  5.39053106]	[ 5.44924495  6.32863805  5.63423827]
AKAP11	[ 7.43638792  7.93243284  7.94261959]	[ 7.40093334  8.01683194  8.1739717 ]
AKAP12	[ 4.49000881  4.71333352  7.30730511]	[ 4.72703238  4.67784501  6.20891206]
AKAP13	[ 5.51840723  5.33903827  5.18511815]	[ 5.94032167  5.30698811  5.43039367]
AKAP14	[ 2.81748502  2.70037142  2.73154489]	[ 2.99567482  2.73815767  2.90732056]
AKAP17A	[ 6.80333281  7.67094871  7.63785339]	[ 7.01474932  7.65466323  7.54419102]
AKAP3	[ 5.12556845  4.74308406  4.7398481 ]	[ 4.87332106  4.67468662  4.66277517]
AKAP4	[ 3.96901231  4.31324585  5.14445431]	[ 4.49249415  4.29057185  5.13257684]
AKAP5	[ 4.23249216  3.337171    3.55292022]	[ 4.61282364  3.34870413  3.30709652]
AKAP6	[ 4.14391897  3.80885127  4.07909024]	[ 3.7888564   3.87926186  3.94526287]
AKAP7	[ 4.50047272  5.52300998  4.76739967]	[ 4.80743733  5.82261754  4.76115158]
AKAP8	[ 8.0804713   8.50469395  8.34290216]	[ 7.68924267  8.30543716  7.9864162 ]
AKAP8L	[ 6.52665845  6.93508584  6.8469559 ]	[ 6.70911882  7.28804249  6.85462703]
AKAP9	[ 5.61297811  6.21605133  5.12247893]	[ 6.1607773   6.75085172  5.74990284]
AKIP1	[ 8.97473665  7.74563162  7.77772459]	[ 9.09923862  7.88040159  7.98561368]
AKIRIN1	[  8.30502341   9.056774    10.18637029]	[  7.82509609   8.78205531  10.09801923]
AKIRIN2	[ 7.84535098  7.67420044  7.38414578]	[ 8.07397585  7.65254283  7.31590214]
AKNA	[ 4.62921449  4.3579784   4.5082304 ]	[ 4.96528226  4.18891846  4.20945231]
AKNAD1	[ 2.9064387   2.8021711   2.66016327]	[ 2.75712879  2.78541136  2.74022108]
AKR1A1	[ 8.13624047  7.64821673  7.37596912]	[ 7.54381822  7.70472328  7.6145607 ]
AKR1B1	[ 10.56318674   9.52365996  11.18748817]	[ 10.77205884   9.29512606  11.13413108]
AKR1B10	[ 3.11935618  3.15704371  3.18428029]	[ 2.929791    3.19692173  3.12928302]
AKR1C1	[ 4.80104168  7.65226649  7.18247793]	[ 4.92412697  7.88758838  7.86045222]
AKR1C2	[ 4.56454148  8.50059489  8.50224918]	[ 4.91665657  8.92886276  9.14035358]
AKR1C3	[  4.35473424  10.32008974   9.56229967]	[  6.48349335  11.45110806  10.98429028]
AKR1C4	[ 2.68929916  3.02502879  3.40190347]	[ 3.29865832  3.64270157  3.0992952 ]
AKR1C6P	[ 4.61823866  4.8006411   4.69488019]	[ 4.50271249  4.85549144  4.75648961]
AKR1D1	[ 2.64154603  2.53106949  2.88557436]	[ 2.66448284  2.44890095  2.62527049]
AKR1E2	[ 4.85830708  4.4160058   4.66915463]	[ 4.653279    4.29954174  4.37152755]
AKR7A2	[ 8.78579126  8.74190325  9.81263876]	[ 9.17208495  8.32840124  9.87395858]
AKR7A3	[ 6.71343999  6.79276692  7.28846912]	[ 7.00502177  6.54808298  7.39065217]
AKT1	[ 8.57379864  8.87276721  8.87887858]	[ 8.59957816  8.01992426  8.22636402]
AKT1S1	[ 6.47846157  6.26552909  6.15395695]	[ 7.01652426  5.76831633  6.05718953]
AKT2	[ 6.12925137  5.72526626  5.48298755]	[ 6.28909529  5.7154683   5.52207496]
AKT3	[ 3.71396321  3.88047555  5.47790762]	[ 3.77389494  3.96264409  5.4360498 ]
AKTIP	[ 6.95864904  5.65960675  6.2542462 ]	[ 6.50508742  6.0246949   6.18786434]
ALAD	[ 7.64085755  6.88723073  6.28392814]	[ 8.81748387  8.16551729  7.77679566]
ALAS1	[ 9.75057301  9.75356777  9.91877381]	[ 10.25558335   8.56651076   9.70383438]
ALAS2	[ 3.8953339   5.22301255  4.29317071]	[ 3.84417412  6.53154141  7.10271378]
ALB	[ 2.86806854  3.4094243   2.91874845]	[ 2.82366345  2.95754     2.78554626]
ALCAM	[ 7.95326063  3.57183827  5.80010128]	[ 8.38477212  4.27342265  5.56823223]
ALDH16A1	[ 7.67849451  8.7926927   7.49353526]	[ 7.99446658  8.21592123  7.57266234]
ALDH18A1	[ 10.53994352   7.01830771   9.60737937]	[ 9.66257258  7.21071219  9.00532379]
ALDH1A1	[  2.91073266  12.3835639    3.83086376]	[  3.1210154   13.22162488   5.99887245]
ALDH1A2	[ 4.47135093  4.84789376  4.55406971]	[ 4.46922112  4.9727585   4.45046675]
ALDH1A3	[ 2.8559897   3.11935618  2.93545975]	[ 2.9068906   3.0992952   3.19219417]
ALDH1B1	[ 7.4046074   7.03658711  7.0851218 ]	[ 6.42109207  6.38270714  6.54373182]
ALDH1L1	[ 5.73658879  5.95652181  5.9292111 ]	[ 5.87722209  5.9715897   6.03709255]
ALDH1L1-AS2	[ 5.52857132  5.35790384  5.34305243]	[ 5.40769265  5.25398927  5.09254574]
ALDH1L2	[ 4.86160882  3.51313747  3.22861239]	[ 4.43325036  3.31793353  3.00828913]
ALDH2	[ 5.9044841   6.01413209  5.79363582]	[ 6.55320689  5.95861071  5.61117238]
ALDH3A1	[ 4.29498827  4.57410151  4.57410151]	[ 4.60821785  4.49952702  4.62702311]
ALDH3A2	[ 7.65206968  7.51475606  7.52872965]	[ 7.65570947  7.43586255  7.51623564]
ALDH3B1	[ 5.71620515  6.43090687  5.92252021]	[ 5.93191697  6.83097718  6.23634254]
ALDH3B2	[ 2.96802213  3.1034974   3.14304228]	[ 2.99847454  2.9501593   2.90657634]
ALDH4A1	[ 6.2814241   7.54062845  6.31633837]	[ 6.87540627  6.78658493  6.18719194]
ALDH5A1	[ 8.67438902  7.3887627   7.25254889]	[ 8.63902801  7.46776954  7.14727362]
ALDH6A1	[ 6.60307022  7.39483751  6.84342417]	[ 8.2012089   8.15021103  8.00309771]
ALDH7A1	[ 4.68672768  5.5301697   5.65717876]	[ 5.01508602  5.69650066  5.93526637]
ALDH8A1	[ 3.80322704  4.99322147  3.97452931]	[ 4.12598165  5.5052558   4.83693401]
ALDH9A1	[ 10.68757689   9.31768394   9.93007201]	[ 10.11547288   8.81323607   9.72456501]
ALDOA	[ 12.28007088  11.75191201  12.48465876]	[ 11.70745932  10.91716897  11.93061986]
ALDOAP2	[ 3.28392177  3.28095631  3.02502879]	[ 3.30158765  3.30597052  3.42088657]
ALDOB	[ 3.89935722  3.98203242  3.93365996]	[ 3.84779744  4.02394944  4.04016311]
ALDOC	[ 7.83510298  8.19455989  8.97936803]	[ 7.77208359  7.27407525  8.61952306]
ALG1	[ 5.65315818  5.33963483  6.12221688]	[ 5.58562034  5.06890493  5.89034632]
ALG10	[ 5.14822147  4.29450323  5.11538921]	[ 4.87932345  4.10658617  4.82753729]
ALG10B	[ 6.90123378  5.82999757  5.84646921]	[ 6.42054503  5.78499748  5.94809167]
ALG12	[ 6.41312015  5.97108366  6.38059093]	[ 6.66775023  6.22091032  6.20554891]
ALG13	[ 7.08899183  6.74304949  6.89206207]	[ 6.78192766  6.75055181  6.92844751]
ALG14	[ 5.96695975  5.252075    5.45241145]	[ 5.45332176  5.22620814  5.4596173 ]
ALG2	[ 7.04130814  6.8202934   6.72573124]	[ 6.59145494  6.99253119  6.79736974]
